project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,41.626833132957024,5.374001049309922,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.atn.RuleTransition, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.atn.ParserATNSimulator]",8281;8456;7919;8395;5817;9128;8014;8143;8255,0.0,,0.0,0.0,0.0,4.888888888888889,1.4166666666666667,22,1.3648707886527684E-5,1,5.374001049309922,CIRCLE,9,60,1,0.3142696805273545,0.7949493345141213,0.0,0,cyclicDep,29518,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,49.25353318646966,5.374001049309922,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.StarLoopEntryState, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.atn.ParserATNSimulator]",8286;8456;7919;8395;5817;9128;8014;8143;8207;7973,0.0,,0.0,0.0,0.0,4.9,1.4666666666666666,26,1.7750937350942983E-5,1,5.374001049309922,CIRCLE,10,84,1,0.3,0.77746025264604,0.0,0,cyclicDep,29531,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,50.125344818610685,7.599985168141337,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.StarLoopEntryState, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.atn.StarLoopbackState, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.atn.ParserATNSimulator]",7974;8286;8456;7919;8395;5817;9128;8014;8143;8207;8005,0.0,,0.0,0.0,0.0,4.909090909090909,1.509090909090909,30,1.632124799800957E-5,1,5.374001049309922,CIRCLE,11,87,2,0.28747978728803447,0.7597302696645882,0.0,0,cyclicDep,29545,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,7.234700922179383,4.176956524926701,0.0,UNIT,CONCRETE_CLASS,"[org.antlr.v4.runtime.atn.StarLoopEntryState, org.antlr.v4.runtime.atn.StarLoopbackState]",7974;8006,0.0,,0.0,0.0,0.0,5.0,2.0,2,2.3472760599250845E-6,1,4.176956524926701,TINY,2,3,1,0.0,0.0,0.0,0,cyclicDep,29560,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,38.90334382496529,5.245725811230363,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.StarLoopEntryState, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.atn.StarLoopbackState, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.atn.ParserATNSimulator]",7974;8286;8456;7919;8395;5817;9128;8014;8143;8004,0.0,,0.0,0.0,0.0,4.9,1.4666666666666666,21,1.2040565680111223E-5,1,5.245725811230363,CIRCLE,10,55,1,0.3,0.77746025264604,0.0,0,cyclicDep,29566,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,47.77255452226575,4.875765928701671,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.atn.ParserATNSimulator]",8456;7919;8395;5817;9128;8014;8143;8263,0.0,,0.0,0.0,0.0,4.875,1.3571428571428572,17,1.446388808515776E-5,1,4.875765928701671,CIRCLE,8,96,1,0.33071891388307384,0.8112726208286106,0.0,0,cyclicDep,29580,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,75.19821236749394,10.529855913271053,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.dfa.DFA, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.atn.ParserATNSimulator]",8266;8456;7919;8395;5817;9128;8014;8143;8207;7712;8445;7368,0.0,,0.0,0.0,0.0,4.916666666666667,1.5909090909090908,38,1.594965499377563E-5,1,5.2649279566355265,CIRCLE,12,204,4,0.2763853991962833,0.7172606290027046,0.0,0,cyclicDep,29592,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,66.59665623865791,13.92969004392906,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.dfa.DFASerializer, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.dfa.DFA, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.dfa.DFAState, org.antlr.v4.runtime.atn.ParserATNSimulator]",7393;7371;8266;8456;7919;8395;5817;9128;8014;8143;8207;7712;7378,0.0,,0.0,0.0,0.0,4.923076923076923,1.6923076923076923,38,1.4490986083750199E-5,1,5.2649279566355265,CIRCLE,13,160,7,0.2664693550105965,0.6466420622009482,0.0,0,cyclicDep,29614,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,80.3656373615927,15.79478386990658,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.dfa.DFASerializer, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.dfa.DFA, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.dfa.DFAState, org.antlr.v4.runtime.atn.ParserATNSimulator]",7393;7371;8266;8456;7919;8395;5817;9128;8014;8143;8207;7712;8445;7379,0.0,,0.0,0.0,0.0,4.928571428571429,1.7032967032967032,47,1.4044706929356836E-5,1,5.2649279566355265,CIRCLE,14,233,9,0.2575393768188564,0.6375520749169358,0.0,0,cyclicDep,29631,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,53.752694119401,12.849351568061739,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.dfa.DFASerializer, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.dfa.DFA, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.atn.LexerActionExecutor, org.antlr.v4.runtime.atn.ParserATNSimulator, org.antlr.v4.runtime.dfa.DFAState]",7386;7393;7371;8266;8456;7919;8395;5817;8105,0.0,,0.0,0.0,0.0,4.888888888888889,1.7222222222222223,20,4.9138487815968195E-6,1,5.245725811230363,CIRCLE,9,105,6,0.31426968052735443,0.6916610887771518,0.0,0,cyclicDep,29649,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,58.41393045789204,18.171727255252907,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.dfa.DFASerializer, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.dfa.DFA, org.antlr.v4.runtime.atn.LexerAction, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.atn.LexerActionExecutor, org.antlr.v4.runtime.atn.ParserATNSimulator, org.antlr.v4.runtime.dfa.DFAState]",8096;7386;7393;7371;8266;8456;7919;8395;5817;7911,0.0,,0.0,0.0,0.0,4.9,1.7333333333333334,23,4.98808199563058E-6,1,5.245725811230363,CIRCLE,10,124,12,0.3,0.6798692684790381,0.0,0,cyclicDep,29662,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,55.01763645892951,14.837153173465172,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.dfa.DFASerializer, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.dfa.DFA, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.LexerIndexedCustomAction, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.atn.LexerActionExecutor, org.antlr.v4.runtime.atn.ParserATNSimulator, org.antlr.v4.runtime.dfa.DFAState]",8103;7386;7393;7371;8266;8456;7919;8395;5817;8367,0.0,,0.0,0.0,0.0,4.9,1.7333333333333334,22,4.546691193320829E-6,1,5.245725811230363,CIRCLE,10,110,8,0.3,0.6798692684790381,0.0,0,cyclicDep,29676,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,29.398614927744156,4.432007957794027,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.PredictionContext, org.antlr.v4.runtime.atn.ATNSimulator, org.antlr.v4.runtime.atn.ParserATNSimulator]",8456;7919;8395;5817;9128;8303,0.0,,0.0,0.0,0.0,4.833333333333333,1.2,10,1.2946940847088176E-5,1,4.432007957794027,CIRCLE,6,44,1,0.37267799624996495,0.8326663997864531,0.0,0,cyclicDep,29696,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,34.690185023453694,4.238080628932758,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition]",5817;9128;8014;8143;8207;8388,0.0,,0.0,0.0,0.0,4.833333333333333,1.2,13,2.67535651660067E-5,1,4.238080628932758,CIRCLE,6,67,1,0.37267799624996495,0.8326663997864531,0.0,0,cyclicDep,29706,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,55.44949870589044,6.9584219710023545,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.LexerATNConfig, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition]",8393;5817;9128;8014;8143;8207;7712;7901,0.0,,0.0,0.0,0.0,4.875,1.3571428571428572,18,2.0600119979133487E-5,1,4.920347362053226,CIRCLE,8,127,2,0.33071891388307384,0.8112726208286104,0.0,0,cyclicDep,29716,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,45.33530550884148,6.085412961447335,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.LexerATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition]",8393;5817;9128;8014;8143;8207;7903,0.0,,0.0,0.0,0.0,4.857142857142857,1.2857142857142858,15,2.307813534901343E-5,1,4.3030367713599205,CIRCLE,7,111,2,0.3499271061118826,0.8247860988423226,0.0,0,cyclicDep,29728,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,62.20855966223519,9.308042857333245,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.ATNConfigSet, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNConfig, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition, org.antlr.v4.runtime.atn.OrderedATNConfigSet]",8409;5817;9128;8014;8143;8207;7712;8445;8429,0.0,,0.0,0.0,0.0,4.888888888888889,1.4166666666666667,20,1.9227115306145668E-5,1,5.374001049309922,CIRCLE,9,134,3,0.31426968052735443,0.7949493345141213,0.0,0,cyclicDep,29739,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,30.427064807236672,4.3030367713599205,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.atn.TokensStartState, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition]",8402;5817;9128;8014;8143;8207;8422,0.0,,0.0,0.0,0.0,4.857142857142857,1.2857142857142858,15,2.3419254499794076E-5,1,4.3030367713599205,CIRCLE,7,50,1,0.3499271061118826,0.8247860988423226,0.0,0,cyclicDep,29752,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,22.090180322946235,3.188442888975096,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Lexer, org.antlr.v4.runtime.misc.IntervalSet, org.antlr.v4.runtime.atn.LexerATNSimulator, org.antlr.v4.runtime.atn.AtomTransition, org.antlr.v4.runtime.atn.Transition]",5817;9128;8014;8143;8381,0.0,,0.0,0.0,0.0,4.8,1.1,8,2.027866396380943E-5,1,3.188442888975096,CIRCLE,5,48,1,0.4,0.8306623862918076,0.0,0,cyclicDep,29763,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,20.897979308484217,3.1869119673841975,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.atn.RangeTransition, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition]",8139;8207;7871,0.0,,0.0,0.0,0.0,5.0,2.0,5,3.2301994078916386E-5,1,3.1869119673841975,CIRCLE,3,43,1,0.0,0.0,0.0,0,cyclicDep,29772,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,20.897979308484217,3.1869119673841975,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.atn.WildcardTransition, org.antlr.v4.runtime.atn.ATNState, org.antlr.v4.runtime.atn.Transition]",8132;8207;8195,0.0,,0.0,0.0,0.0,5.0,2.0,5,3.223591606100824E-5,1,3.1869119673841975,CIRCLE,3,43,1,0.0,0.0,0.0,0,cyclicDep,29785,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,8.735189791629288,2.6337588192161014,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.ConsoleErrorListener]",5930;5994;5754,0.0,,0.0,0.0,0.0,4.0,0.0,5,6.866260020691567E-6,1,2.6337588192161014,CIRCLE,3,11,1,0.0,0.0,0.0,0,cyclicDep,29798,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,10.843245949006608,3.614415316335536,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.runtime.ProxyErrorListener, org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.ANTLRErrorListener]",5926;5994;6109;5907,0.0,,0.0,0.0,0.0,4.0,0.0,9,6.0045828097673E-6,1,3.614415316335536,CIRCLE,4,9,1,0.0,0.0,0.0,0,cyclicDep,29811,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,16.887869335621648,4.513472931892991,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.runtime.ProxyErrorListener, org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.ANTLRErrorListener]",5926;5994;6109;5666;5902,0.0,,0.0,0.0,0.0,4.0,0.0,14,7.168448930702689E-6,1,4.513472931892991,CIRCLE,5,14,1,0.0,0.0,0.0,0,cyclicDep,29819,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,7.901276457648304,2.6337588192161014,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.ProxyErrorListener, org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Recognizer]",5926;5994;5906,0.0,,0.0,0.0,0.0,4.0,0.0,5,6.866260020691567E-6,1,2.6337588192161014,CIRCLE,3,9,1,0.0,0.0,0.0,0,cyclicDep,29828,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,16.887869335621648,4.513472931892991,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.RuleContext, org.antlr.v4.runtime.ANTLRErrorListener]",5994;6109;5666;5721;5928,0.0,,0.0,0.0,0.0,4.0,0.0,14,1.0132676515139697E-5,1,4.513472931892991,CIRCLE,5,14,1,0.0,0.0,0.0,0,cyclicDep,29847,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,21.628697208787713,4.961963442818203,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.runtime.atn.ATN, org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.RuleContext, org.antlr.v4.runtime.ANTLRErrorListener]",5994;6109;5666;5721;7837;5932,0.0,,0.0,0.0,0.0,4.166666666666667,0.0,18,1.3187888336955851E-5,1,4.961963442818203,CIRCLE,6,19,1,0.37267799624996495,0.0,0.0,0,cyclicDep,29856,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,21.276982379718167,4.757677895711506,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.atn.ProfilingATNSimulator, org.antlr.v4.runtime.atn.ParseInfo, org.antlr.v4.runtime.ANTLRErrorListener]",8472;5934;5994;6109;5666;7939,0.0,,0.0,0.0,0.0,4.333333333333333,0.13333333333333333,15,6.308266358082801E-6,1,4.757677895711506,CIRCLE,6,20,1,0.4714045207910317,0.49888765156985887,0.0,0,cyclicDep,29866,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,7.835604050259143,3.1988719582700162,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.atn.ProfilingATNSimulator, org.antlr.v4.runtime.atn.ParseInfo]",8472;5934;7941,0.0,,0.0,0.0,0.0,4.666666666666667,0.6666666666666666,3,5.0092834467147035E-6,1,3.1988719582700162,CIRCLE,3,6,1,0.4714045207910317,0.9428090415820634,0.0,0,cyclicDep,29876,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,25.465841550685724,5.429335661204665,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.runtime.atn.ATN, org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Recognizer, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.atn.ProfilingATNSimulator, org.antlr.v4.runtime.atn.ParseInfo, org.antlr.v4.runtime.RuleContext, org.antlr.v4.runtime.ANTLRErrorListener]",8472;5934;5994;6109;5666;5721;7837;7954,0.0,,0.0,0.0,0.0,4.375,0.21428571428571427,25,1.0347367467422977E-5,1,5.429335661204665,CIRCLE,8,22,1,0.4841229182759271,0.6185895741317419,0.0,0,cyclicDep,29883,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,5.110152678546306,2.08621109502586,0.0,UNIT,ABSTRACTION,"[org.antlr.v4.runtime.RecognitionException, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.RuleContext, org.antlr.v4.runtime.ANTLRErrorListener]",6109;5666;5721;5997,0.0,,0.0,0.0,0.0,4.0,0.0,7,9.821785488300769E-6,1,2.08621109502586,CIRCLE,4,6,1,0.0,0.0,0.0,0,cyclicDep,29895,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,10.117299039455993,2.5293247598639983,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.DefaultErrorStrategy, org.antlr.v4.runtime.FailedPredicateException]",5579;5624;6013,0.0,,0.0,0.0,0.0,4.0,0.0,4,4.775033888921817E-6,1,2.5293247598639983,CIRCLE,3,16,1,0.0,0.0,0.0,0,cyclicDep,29909,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,17.07600407055502,4.5637540547981486,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.atn.ATN, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.DefaultErrorStrategy, org.antlr.v4.runtime.RuleContext, org.antlr.v4.runtime.FailedPredicateException]",5579;5624;5721;7837;6015,0.0,,0.0,0.0,0.0,4.2,0.0,12,1.1850888651530492E-5,1,4.5637540547981486,CIRCLE,5,14,1,0.39999999999999997,0.0,0.0,0,cyclicDep,29916,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,10.731016137137214,3.5770053790457386,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.DefaultErrorStrategy, org.antlr.v4.runtime.InputMismatchException]",5584;5624;6078,0.0,,0.0,0.0,0.0,4.0,0.0,4,4.8551203407446605E-6,1,2.5293247598639983,CIRCLE,3,18,2,0.0,0.0,0.0,0,cyclicDep,29925,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,6.451365212634575,2.6337588192161014,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.DefaultErrorStrategy, org.antlr.v4.runtime.RuleContext]",5624;5721;5571,0.0,,0.0,0.0,0.0,4.0,0.0,5,9.910389457178096E-6,1,2.6337588192161014,CIRCLE,3,6,1,0.0,0.0,0.0,0,cyclicDep,29938,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,15.982694362295334,3.767157188403678,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.atn.ATN, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.DefaultErrorStrategy, org.antlr.v4.runtime.RuleContext]",5624;5721;7837;5582,0.0,,0.0,0.0,0.0,4.25,0.0,9,1.4548778954392727E-5,1,3.767157188403678,CIRCLE,4,18,1,0.4330127018922193,0.0,0.0,0,cyclicDep,29945,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,14.704034975567614,3.134910790108966,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.atn.ATN, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.RuleContext]",5721;7837;5634,0.0,,0.0,0.0,0.0,4.333333333333333,0.0,5,1.891775166844375E-5,1,3.134910790108966,CIRCLE,3,22,1,0.4714045207910317,0.0,0.0,0,cyclicDep,29959,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,41.305044879123464,9.921150868995463,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.atn.ATNDeserializer, org.antlr.v4.runtime.atn.ATN, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.RuleContext]",5623;5721;7837;7732,0.0,,0.0,0.0,0.0,4.5,0.3333333333333333,7,1.4867993269665661E-5,1,4.050292881701467,CIRCLE,4,104,6,0.5,0.74535599249993,0.0,0,cyclicDep,29966,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,16.91709958057103,4.691959228452246,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.BailErrorStrategy, org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.tree.pattern.ParseTreePatternMatcher, org.antlr.v4.runtime.tree.pattern.ParseTreePattern]",3662;3605;5621;5770,0.0,,0.0,0.0,0.0,5.0,1.0,7,4.072836159920342E-6,1,4.691959228452246,CIRCLE,4,13,1,1.0,0.5773502691896257,0.0,0,cyclicDep,29980,smell
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,16.992870560654133,5.6642901868847115,0.0,UNIT,IMPLEMENTATION,"[org.antlr.v4.runtime.Parser, org.antlr.v4.runtime.BufferedTokenStream, org.antlr.v4.runtime.RuleContext, org.antlr.v4.runtime.tree.pattern.ParseTreePatternMatcher, org.antlr.v4.runtime.tree.pattern.ParseTreePattern]",3693;3605;5621;5721;6049,0.0,,0.0,0.0,0.0,4.8,0.8,10,6.76011623759037E-6,1,5.6642901868847115,CIRCLE,5,9,1,0.9797958971132712,0.6,0.0,0,cyclicDep,29988,smell
