project,versionId,versionIndex,versionDate,edgeId,edgeLabel,from,fromId,to,toId
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31128,affects,cyclicDep,31121,org.antlr.v4.codegen.Target,468
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31129,affects,cyclicDep,31121,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31130,affects,cyclicDep,31121,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31135,affects,cyclicDep,31132,org.antlr.v4.codegen.model.decl.AltLabelStructDecl,838
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31136,affects,cyclicDep,31132,org.antlr.v4.codegen.ActionTranslator,720
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31137,affects,cyclicDep,31132,org.antlr.v4.codegen.model.Action,504
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31138,affects,cyclicDep,31132,org.antlr.v4.codegen.model.RuleFunction,703
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31139,affects,cyclicDep,31132,org.antlr.v4.codegen.Target,468
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31140,affects,cyclicDep,31132,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31141,affects,cyclicDep,31132,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31142,affects,cyclicDep,31132,org.antlr.v4.codegen.CodeGeneratorExtension,4034
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31143,affects,cyclicDep,31132,org.antlr.v4.codegen.OutputModelController,3958
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31144,affects,cyclicDep,31132,org.antlr.v4.codegen.CodeGenerator,12
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31145,affects,cyclicDep,31132,org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer,4836
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31146,affects,cyclicDep,31132,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,4866
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31147,affects,cyclicDep,31132,org.antlr.v4.tool.Grammar,44
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31152,affects,cyclicDep,31149,org.antlr.v4.codegen.ActionTranslator,720
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31153,affects,cyclicDep,31149,org.antlr.v4.codegen.model.Action,504
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31154,affects,cyclicDep,31149,org.antlr.v4.codegen.model.RuleFunction,703
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31155,affects,cyclicDep,31149,org.antlr.v4.codegen.Target,468
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31156,affects,cyclicDep,31149,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31157,affects,cyclicDep,31149,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31158,affects,cyclicDep,31149,org.antlr.v4.codegen.CodeGeneratorExtension,4034
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31159,affects,cyclicDep,31149,org.antlr.v4.codegen.OutputModelController,3958
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31160,affects,cyclicDep,31149,org.antlr.v4.codegen.CodeGenerator,12
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31161,affects,cyclicDep,31149,org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer,4836
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31162,affects,cyclicDep,31149,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,4866
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31163,affects,cyclicDep,31149,org.antlr.v4.tool.Grammar,44
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31168,affects,cyclicDep,31165,org.antlr.v4.codegen.model.Action,504
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31169,affects,cyclicDep,31165,org.antlr.v4.codegen.model.RuleFunction,703
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31170,affects,cyclicDep,31165,org.antlr.v4.codegen.Target,468
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31171,affects,cyclicDep,31165,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31172,affects,cyclicDep,31165,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31177,affects,cyclicDep,31174,org.antlr.v4.codegen.model.RuleElement,356
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31178,affects,cyclicDep,31174,org.antlr.v4.codegen.model.Action,504
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31179,affects,cyclicDep,31174,org.antlr.v4.codegen.model.RuleFunction,703
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31180,affects,cyclicDep,31174,org.antlr.v4.codegen.Target,468
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31181,affects,cyclicDep,31174,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31182,affects,cyclicDep,31174,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31187,affects,cyclicDep,31184,org.antlr.v4.codegen.model.Action,504
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31188,affects,cyclicDep,31184,org.antlr.v4.codegen.model.RuleFunction,703
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31193,affects,cyclicDep,31190,org.antlr.v4.tool.ErrorManager,873
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31194,affects,cyclicDep,31190,org.antlr.v4.codegen.model.ElementFrequenciesVisitor,865
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31195,affects,cyclicDep,31190,org.antlr.v4.codegen.model.RuleFunction,703
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31196,affects,cyclicDep,31190,org.antlr.v4.codegen.Target,468
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31197,affects,cyclicDep,31190,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31198,affects,cyclicDep,31190,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31199,affects,cyclicDep,31190,org.antlr.v4.codegen.CodeGeneratorExtension,4034
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31200,affects,cyclicDep,31190,org.antlr.v4.codegen.OutputModelController,3958
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31201,affects,cyclicDep,31190,org.antlr.v4.codegen.CodeGenerator,12
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31202,affects,cyclicDep,31190,org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer,4836
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31203,affects,cyclicDep,31190,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,4866
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31204,affects,cyclicDep,31190,org.antlr.v4.tool.Grammar,44
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31205,affects,cyclicDep,31190,org.antlr.v4.analysis.LeftRecursionDetector,4779
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31206,affects,cyclicDep,31190,org.antlr.v4.analysis.AnalysisPipeline,1927
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31207,affects,cyclicDep,31190,org.antlr.v4.Tool,36
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31212,affects,cyclicDep,31209,org.antlr.v4.tool.ANTLRMessage,2040
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31213,affects,cyclicDep,31209,org.antlr.v4.tool.ErrorManager,873
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31214,affects,cyclicDep,31209,org.antlr.v4.codegen.model.ElementFrequenciesVisitor,865
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31215,affects,cyclicDep,31209,org.antlr.v4.codegen.model.RuleFunction,703
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31216,affects,cyclicDep,31209,org.antlr.v4.codegen.Target,468
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31217,affects,cyclicDep,31209,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31218,affects,cyclicDep,31209,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31219,affects,cyclicDep,31209,org.antlr.v4.codegen.CodeGeneratorExtension,4034
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31220,affects,cyclicDep,31209,org.antlr.v4.codegen.OutputModelController,3958
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31221,affects,cyclicDep,31209,org.antlr.v4.codegen.CodeGenerator,12
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31222,affects,cyclicDep,31209,org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer,4836
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31223,affects,cyclicDep,31209,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,4866
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31224,affects,cyclicDep,31209,org.antlr.v4.tool.Grammar,44
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31229,affects,cyclicDep,31226,org.antlr.v4.codegen.model.ExceptionClause,1211
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31230,affects,cyclicDep,31226,org.antlr.v4.codegen.model.RuleFunction,703
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31231,affects,cyclicDep,31226,org.antlr.v4.codegen.Target,468
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31232,affects,cyclicDep,31226,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31233,affects,cyclicDep,31226,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31238,affects,cyclicDep,31235,org.antlr.v4.codegen.model.decl.ContextRuleGetterDecl,1511
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31239,affects,cyclicDep,31235,org.antlr.v4.codegen.model.RuleFunction,703
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31240,affects,cyclicDep,31235,org.antlr.v4.codegen.Target,468
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31241,affects,cyclicDep,31235,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31242,affects,cyclicDep,31235,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31247,affects,cyclicDep,31244,org.antlr.v4.codegen.model.decl.ContextRuleListGetterDecl,1549
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31248,affects,cyclicDep,31244,org.antlr.v4.codegen.model.RuleFunction,703
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31249,affects,cyclicDep,31244,org.antlr.v4.codegen.Target,468
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31250,affects,cyclicDep,31244,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31251,affects,cyclicDep,31244,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31256,affects,cyclicDep,31253,org.antlr.v4.codegen.model.decl.ContextRuleListIndexedGetterDecl,1582
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31257,affects,cyclicDep,31253,org.antlr.v4.codegen.model.RuleFunction,703
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31258,affects,cyclicDep,31253,org.antlr.v4.codegen.Target,468
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31259,affects,cyclicDep,31253,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31260,affects,cyclicDep,31253,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31265,affects,cyclicDep,31262,org.antlr.v4.codegen.model.decl.ContextTokenGetterDecl,1528
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31266,affects,cyclicDep,31262,org.antlr.v4.codegen.model.RuleFunction,703
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31267,affects,cyclicDep,31262,org.antlr.v4.codegen.Target,468
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31268,affects,cyclicDep,31262,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31269,affects,cyclicDep,31262,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31274,affects,cyclicDep,31271,org.antlr.v4.codegen.model.decl.ContextTokenListGetterDecl,1557
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31275,affects,cyclicDep,31271,org.antlr.v4.codegen.model.RuleFunction,703
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31276,affects,cyclicDep,31271,org.antlr.v4.codegen.Target,468
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31277,affects,cyclicDep,31271,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31278,affects,cyclicDep,31271,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31283,affects,cyclicDep,31280,org.antlr.v4.codegen.model.decl.ContextTokenListIndexedGetterDecl,1503
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31284,affects,cyclicDep,31280,org.antlr.v4.codegen.model.RuleFunction,703
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31285,affects,cyclicDep,31280,org.antlr.v4.codegen.Target,468
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31286,affects,cyclicDep,31280,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31287,affects,cyclicDep,31280,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31292,affects,cyclicDep,31289,org.antlr.v4.codegen.model.RuleFunction,703
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31293,affects,cyclicDep,31289,org.antlr.v4.codegen.Target,468
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31294,affects,cyclicDep,31289,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31295,affects,cyclicDep,31289,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31296,affects,cyclicDep,31289,org.antlr.v4.codegen.CodeGeneratorExtension,4034
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31297,affects,cyclicDep,31289,org.antlr.v4.codegen.OutputModelController,3958
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31298,affects,cyclicDep,31289,org.antlr.v4.codegen.CodeGenerator,12
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31299,affects,cyclicDep,31289,org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer,4836
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31300,affects,cyclicDep,31289,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,4866
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31301,affects,cyclicDep,31289,org.antlr.v4.tool.Grammar,44
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31306,affects,cyclicDep,31303,org.antlr.v4.codegen.Target,468
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31307,affects,cyclicDep,31303,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31308,affects,cyclicDep,31303,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31309,affects,cyclicDep,31303,org.antlr.v4.codegen.CodeGeneratorExtension,4034
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31310,affects,cyclicDep,31303,org.antlr.v4.codegen.OutputModelController,3958
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31311,affects,cyclicDep,31303,org.antlr.v4.codegen.CodeGenerator,12
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31312,affects,cyclicDep,31303,org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer,4836
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31313,affects,cyclicDep,31303,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,4866
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31314,affects,cyclicDep,31303,org.antlr.v4.tool.Grammar,44
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31319,affects,cyclicDep,31316,org.antlr.v4.codegen.model.CaptureNextTokenType,458
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31320,affects,cyclicDep,31316,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31321,affects,cyclicDep,31316,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31326,affects,cyclicDep,31323,org.antlr.v4.codegen.model.TestSetInline,434
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31327,affects,cyclicDep,31323,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31328,affects,cyclicDep,31323,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31333,affects,cyclicDep,31330,org.antlr.v4.codegen.model.ThrowNoViableAlt,340
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31334,affects,cyclicDep,31330,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31335,affects,cyclicDep,31330,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31340,affects,cyclicDep,31337,org.antlr.v4.codegen.model.ThrowRecognitionException,741
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31341,affects,cyclicDep,31337,org.antlr.v4.codegen.model.ThrowNoViableAlt,340
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31342,affects,cyclicDep,31337,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31343,affects,cyclicDep,31337,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31348,affects,cyclicDep,31345,org.antlr.v4.codegen.model.ThrowRecognitionException,741
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31349,affects,cyclicDep,31345,org.antlr.v4.codegen.model.ThrowNoViableAlt,340
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31350,affects,cyclicDep,31345,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31351,affects,cyclicDep,31345,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31352,affects,cyclicDep,31345,org.antlr.v4.codegen.CodeGeneratorExtension,4034
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31353,affects,cyclicDep,31345,org.antlr.v4.codegen.OutputModelController,3958
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31354,affects,cyclicDep,31345,org.antlr.v4.codegen.CodeGenerator,12
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31355,affects,cyclicDep,31345,org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer,4836
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31356,affects,cyclicDep,31345,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,4866
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31357,affects,cyclicDep,31345,org.antlr.v4.tool.Grammar,44
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31362,affects,cyclicDep,31359,org.antlr.v4.codegen.model.Choice,299
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31363,affects,cyclicDep,31359,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31364,affects,cyclicDep,31359,org.antlr.v4.codegen.CodeGeneratorExtension,4034
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31365,affects,cyclicDep,31359,org.antlr.v4.codegen.OutputModelController,3958
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31366,affects,cyclicDep,31359,org.antlr.v4.codegen.CodeGenerator,12
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31367,affects,cyclicDep,31359,org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer,4836
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31368,affects,cyclicDep,31359,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,4866
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31369,affects,cyclicDep,31359,org.antlr.v4.tool.Grammar,44
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31380,affects,cyclicDep,31377,org.antlr.v4.codegen.model.LexerFile,489
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31381,affects,cyclicDep,31377,org.antlr.v4.codegen.model.Lexer,495
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31382,affects,cyclicDep,31377,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31383,affects,cyclicDep,31377,org.antlr.v4.codegen.CodeGeneratorExtension,4034
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31384,affects,cyclicDep,31377,org.antlr.v4.codegen.OutputModelController,3958
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31385,affects,cyclicDep,31377,org.antlr.v4.codegen.CodeGenerator,12
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31386,affects,cyclicDep,31377,org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer,4836
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31387,affects,cyclicDep,31377,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,4866
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31388,affects,cyclicDep,31377,org.antlr.v4.tool.Grammar,44
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31389,affects,cyclicDep,31377,org.antlr.v4.analysis.LeftRecursionDetector,4779
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31390,affects,cyclicDep,31377,org.antlr.v4.analysis.AnalysisPipeline,1927
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31391,affects,cyclicDep,31377,org.antlr.v4.Tool,36
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31409,affects,cyclicDep,31406,org.antlr.v4.codegen.model.OutputFile,513
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31410,affects,cyclicDep,31406,org.antlr.v4.codegen.model.LexerFile,489
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31411,affects,cyclicDep,31406,org.antlr.v4.codegen.model.Lexer,495
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31412,affects,cyclicDep,31406,org.antlr.v4.codegen.OutputModelFactory,206
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,31413,affects,cyclicDep,31406,org.antlr.v4.codegen.CodeGeneratorExtension,4034
