project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,8,3,0.0,false,77,0,0.0029699234497616786,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/misc/CharSupport.java,tool/src/org/antlr/v4/misc/CharSupport.java,org.antlr.v4.misc.CharSupport,CharSupport,2778,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,4,0.0,false,5,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/ThrowEarlyExitException.java,tool/src/org/antlr/v4/codegen/model/ThrowEarlyExitException.java,org.antlr.v4.codegen.model.ThrowEarlyExitException,ThrowEarlyExitException,735,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,13,0.0,false,219,0,5.643618094434461E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/analysis/LeftRecursiveRuleAnalyzer.java,tool/src/org/antlr/v4/analysis/LeftRecursiveRuleAnalyzer.java,org.antlr.v4.analysis.LeftRecursiveRuleAnalyzer,LeftRecursiveRuleAnalyzer,4836,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,5,0.0,false,12,0,7.51162208266153E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/ThrowRecognitionException.java,tool/src/org/antlr/v4/codegen/model/ThrowRecognitionException.java,org.antlr.v4.codegen.model.ThrowRecognitionException,ThrowRecognitionException,741,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,4,0.0,false,5,0,0.0010309630905734905,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/tree/ErrorNodeImpl.java,runtime/Java/src/org/antlr/v4/runtime/tree/ErrorNodeImpl.java,org.antlr.v4.runtime.tree.ErrorNodeImpl,ErrorNodeImpl,3813,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,0,0.0,false,69,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/TestFastQueue.java,tool-testsuite/test/org/antlr/v4/test/tool/TestFastQueue.java,org.antlr.v4.test.tool.TestFastQueue,TestFastQueue,2790,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,4,7,0.0,false,28,0,0.0013742244517767868,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/tree/TerminalNodeImpl.java,runtime/Java/src/org/antlr/v4/runtime/tree/TerminalNodeImpl.java,org.antlr.v4.runtime.tree.TerminalNodeImpl,TerminalNodeImpl,3820,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,20,0.0,false,270,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/TestATNInterpreter.java,tool-testsuite/test/org/antlr/v4/test/tool/TestATNInterpreter.java,org.antlr.v4.test.tool.TestATNInterpreter,TestATNInterpreter,1775,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,4,0.0,false,117,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/TestTokenPositionOptions.java,tool-testsuite/test/org/antlr/v4/test/tool/TestTokenPositionOptions.java,org.antlr.v4.test.tool.TestTokenPositionOptions,TestTokenPositionOptions,2799,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,ABSTRACT_CLASS,14,6,0.0,false,27,0,0.009019750846134189,0,ABSTRACT_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/ast/GrammarASTWithOptions.java,tool/src/org/antlr/v4/tool/ast/GrammarASTWithOptions.java,org.antlr.v4.tool.ast.GrammarASTWithOptions,GrammarASTWithOptions,4848,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,11,0.0,false,20,0,5.166373180397158E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/LL1OptionalBlockSingleAlt.java,tool/src/org/antlr/v4/codegen/model/LL1OptionalBlockSingleAlt.java,org.antlr.v4.codegen.model.LL1OptionalBlockSingleAlt,LL1OptionalBlockSingleAlt,757,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,ABSTRACT_CLASS,33,12,0.0,false,47,0,0.01768753769278931,0,ABSTRACT_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/Transition.java,runtime/Java/src/org/antlr/v4/runtime/atn/Transition.java,org.antlr.v4.runtime.atn.Transition,Transition,1781,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,2,0.0,false,14,0,5.286196931799975E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/GrammarInterpreterRuleContext.java,tool/src/org/antlr/v4/tool/GrammarInterpreterRuleContext.java,org.antlr.v4.tool.GrammarInterpreterRuleContext,GrammarInterpreterRuleContext,6901,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,3,3,0.0,false,10,0,0.0014377038634093842,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/ast/RuleRefAST.java,tool/src/org/antlr/v4/tool/ast/RuleRefAST.java,org.antlr.v4.tool.ast.RuleRefAST,RuleRefAST,4858,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,63,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/TestLeftRecursionToolIssues.java,tool-testsuite/test/org/antlr/v4/test/tool/TestLeftRecursionToolIssues.java,org.antlr.v4.test.tool.TestLeftRecursionToolIssues,TestLeftRecursionToolIssues,2812,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,4,26,0.0,false,191,0,8.985111400569464E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/DOTGenerator.java,tool/src/org/antlr/v4/tool/DOTGenerator.java,org.antlr.v4.tool.DOTGenerator,DOTGenerator,1790,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,ABSTRACT_CLASS,2,7,0.0,false,9,0,5.958890916487768E-4,0,ABSTRACT_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/LL1Choice.java,tool/src/org/antlr/v4/codegen/model/LL1Choice.java,org.antlr.v4.codegen.model.LL1Choice,LL1Choice,768,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,5,25,0.0,false,122,0,9.826436088561652E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/analysis/LeftRecursiveRuleTransformer.java,tool/src/org/antlr/v4/analysis/LeftRecursiveRuleTransformer.java,org.antlr.v4.analysis.LeftRecursiveRuleTransformer,LeftRecursiveRuleTransformer,4866,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,14,0.0,false,113,0,5.249573644935782E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/TestXPath.java,tool-testsuite/test/org/antlr/v4/test/tool/TestXPath.java,org.antlr.v4.test.tool.TestXPath,TestXPath,2822,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,20,8,0.0,false,58,0,0.0026360483462692604,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/dfa/DFA.java,runtime/Java/src/org/antlr/v4/runtime/dfa/DFA.java,org.antlr.v4.runtime.dfa.DFA,DFA,1798,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,6,0.0,false,41,0,8.566574920086448E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/ProxyErrorListener.java,runtime/Java/src/org/antlr/v4/runtime/ProxyErrorListener.java,org.antlr.v4.runtime.ProxyErrorListener,ProxyErrorListener,5895,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,4,0.0,false,18,0,6.742942202103419E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/PredicateEvalInfo.java,runtime/Java/src/org/antlr/v4/runtime/atn/PredicateEvalInfo.java,org.antlr.v4.runtime.atn.PredicateEvalInfo,PredicateEvalInfo,7944,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,4,18,0.0,false,100,0,9.275674947959752E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPath.java,runtime/Java/src/org/antlr/v4/runtime/tree/xpath/XPath.java,org.antlr.v4.runtime.tree.xpath.XPath,XPath,2829,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,INTERFACE,28,5,0.0,false,9,0,0.0037039678769639805,0,INTERFACE,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/TokenStream.java,runtime/Java/src/org/antlr/v4/runtime/TokenStream.java,org.antlr.v4.runtime.TokenStream,TokenStream,1806,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,15,0.0,false,232,0,8.591947260809296E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/GrammarTransformPipeline.java,tool/src/org/antlr/v4/tool/GrammarTransformPipeline.java,org.antlr.v4.tool.GrammarTransformPipeline,GrammarTransformPipeline,4881,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,6,4,0.0,false,8,0,0.0022652482537888216,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/CodeBlockForOuterMostAlt.java,tool/src/org/antlr/v4/codegen/model/CodeBlockForOuterMostAlt.java,org.antlr.v4.codegen.model.CodeBlockForOuterMostAlt,CodeBlockForOuterMostAlt,786,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,5,6,0.0,false,22,0,6.215293519656798E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/NoViableAltException.java,runtime/Java/src/org/antlr/v4/runtime/NoViableAltException.java,org.antlr.v4.runtime.NoViableAltException,NoViableAltException,1814,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,22,9,0.0,false,59,0,0.00857847034946705,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/RuleContext.java,runtime/Java/src/org/antlr/v4/runtime/RuleContext.java,org.antlr.v4.runtime.RuleContext,RuleContext,2839,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,20,5,0.0,false,13,0,0.010745319557951181,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/ast/AltAST.java,tool/src/org/antlr/v4/tool/ast/AltAST.java,org.antlr.v4.tool.ast.AltAST,AltAST,794,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,1,0.0,false,4,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeProperty.java,runtime/Java/src/org/antlr/v4/runtime/tree/ParseTreeProperty.java,org.antlr.v4.runtime.tree.ParseTreeProperty,ParseTreeProperty,3871,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,3,3,0.0,false,6,0,5.879456920728351E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime-testsuite/test/org/antlr/v4/test/runtime/states/JavaExecutedState.java,runtime-testsuite/test/org/antlr/v4/test/runtime/states/JavaExecutedState.java,org.antlr.v4.test.runtime.states.JavaExecutedState,JavaExecutedState,2847,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,12,0.0,false,51,0,5.413794857435192E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/ParserInterpreterForTesting.java,tool-testsuite/test/org/antlr/v4/test/tool/ParserInterpreterForTesting.java,org.antlr.v4.test.tool.ParserInterpreterForTesting,ParserInterpreterForTesting,1823,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,16,0.0,false,281,0,5.721891675533848E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/semantics/BasicSemanticChecks.java,tool/src/org/antlr/v4/semantics/BasicSemanticChecks.java,org.antlr.v4.semantics.BasicSemanticChecks,BasicSemanticChecks,4895,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,23,6,0.0,false,33,0,0.003948285556012168,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/RecognitionException.java,runtime/Java/src/org/antlr/v4/runtime/RecognitionException.java,org.antlr.v4.runtime.RecognitionException,RecognitionException,1831,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,6,3,0.0,false,20,0,0.0013733369106754287,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/LabelElementPair.java,tool/src/org/antlr/v4/tool/LabelElementPair.java,org.antlr.v4.tool.LabelElementPair,LabelElementPair,4903,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,11,0.0,false,24,0,5.590918549672357E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/LeftRecursiveRuleFunction.java,tool/src/org/antlr/v4/codegen/model/LeftRecursiveRuleFunction.java,org.antlr.v4.codegen.model.LeftRecursiveRuleFunction,LeftRecursiveRuleFunction,808,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,10,9,0.0,false,69,0,0.001107505156420157,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/LeftRecursiveRule.java,tool/src/org/antlr/v4/tool/LeftRecursiveRule.java,org.antlr.v4.tool.LeftRecursiveRule,LeftRecursiveRule,815,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,2,8,0.0,false,38,0,5.413794857435192E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/MockIntTokenStream.java,tool-testsuite/test/org/antlr/v4/test/tool/MockIntTokenStream.java,org.antlr.v4.test.tool.MockIntTokenStream,MockIntTokenStream,1839,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,4,0,0.0,false,17,0,0.001005338978134495,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/misc/OrderedHashMap.java,tool/src/org/antlr/v4/misc/OrderedHashMap.java,org.antlr.v4.misc.OrderedHashMap,OrderedHashMap,4913,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,17,0.0,false,282,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/TestParseTreeMatcher.java,tool-testsuite/test/org/antlr/v4/test/tool/TestParseTreeMatcher.java,org.antlr.v4.test.tool.TestParseTreeMatcher,TestParseTreeMatcher,2866,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,3,3,0.0,false,31,0,7.408029211255187E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/tree/pattern/ParseTreeMatch.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/ParseTreeMatch.java,org.antlr.v4.runtime.tree.pattern.ParseTreeMatch,ParseTreeMatch,2872,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,9,2,0.0,false,3,0,0.0017783764518120564,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/TokensStartState.java,runtime/Java/src/org/antlr/v4/runtime/atn/TokensStartState.java,org.antlr.v4.runtime.atn.TokensStartState,TokensStartState,1849,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,39,21,0.0,false,52,0,0.013579665242966575,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/decl/StructDecl.java,tool/src/org/antlr/v4/codegen/model/decl/StructDecl.java,org.antlr.v4.codegen.model.decl.StructDecl,StructDecl,825,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,3,15,0.0,false,72,0,6.02586674441582E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/semantics/RuleCollector.java,tool/src/org/antlr/v4/semantics/RuleCollector.java,org.antlr.v4.semantics.RuleCollector,RuleCollector,4925,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,INTERFACE,1,0,0.0,false,2,0,6.209866512240873E-4,0,INTERFACE,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/misc/Predicate.java,runtime/Java/src/org/antlr/v4/runtime/misc/Predicate.java,org.antlr.v4.runtime.misc.Predicate,Predicate,3902,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,ANNOTATION,0,0,0.0,false,9,0,4.968051566365362E-4,0,ANNOTATION,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/misc/NotNull.java,runtime/Java/src/org/antlr/v4/runtime/misc/NotNull.java,org.antlr.v4.runtime.misc.NotNull,NotNull,9023,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,4,4,0.0,false,27,0,9.040396682985347E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/tree/pattern/ParseTreePattern.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/ParseTreePattern.java,org.antlr.v4.runtime.tree.pattern.ParseTreePattern,ParseTreePattern,2881,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,8,28,0.0,false,259,0,0.0012356281038606491,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/atn/LexerATNSimulator.java,runtime/Java/src/org/antlr/v4/runtime/atn/LexerATNSimulator.java,org.antlr.v4.runtime.atn.LexerATNSimulator,LexerATNSimulator,1857,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,4,11,0.0,false,26,0,6.645507973443635E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/decl/AltLabelStructDecl.java,tool/src/org/antlr/v4/codegen/model/decl/AltLabelStructDecl.java,org.antlr.v4.codegen.model.decl.AltLabelStructDecl,AltLabelStructDecl,838,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,ABSTRACT_CLASS,36,14,0.0,false,151,0,0.00810012569751337,0,ABSTRACT_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/Lexer.java,runtime/Java/src/org/antlr/v4/runtime/Lexer.java,org.antlr.v4.runtime.Lexer,Lexer,1867,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,ABSTRACT_CLASS,4,0,0.0,false,1,0,0.0014392442710344897,0,ABSTRACT_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/tree/pattern/Chunk.java,runtime/Java/src/org/antlr/v4/runtime/tree/pattern/Chunk.java,org.antlr.v4.runtime.tree.pattern.Chunk,Chunk,2894,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,3,0.0,false,6,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/ArgAction.java,tool/src/org/antlr/v4/codegen/model/ArgAction.java,org.antlr.v4.codegen.model.ArgAction,ArgAction,851,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,9,53,0.0,false,352,0,0.0013653645216401143,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/automata/ParserATNFactory.java,tool/src/org/antlr/v4/automata/ParserATNFactory.java,org.antlr.v4.automata.ParserATNFactory,ParserATNFactory,1876,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,2,0.0,false,4,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/RuleContextWithAltNum.java,runtime/Java/src/org/antlr/v4/runtime/RuleContextWithAltNum.java,org.antlr.v4.runtime.RuleContextWithAltNum,RuleContextWithAltNum,5974,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,3,0.0,false,31,0,5.181413441219929E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/automata/RangeBorderCharactersData.java,tool/src/org/antlr/v4/automata/RangeBorderCharactersData.java,org.antlr.v4.automata.RangeBorderCharactersData,RangeBorderCharactersData,4953,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,3,0.0,false,131,0,6.759775707384874E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/misc/FlexibleHashMap.java,runtime/Java/src/org/antlr/v4/runtime/misc/FlexibleHashMap.java,org.antlr.v4.runtime.misc.FlexibleHashMap,FlexibleHashMap,8027,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,INTERFACE,1,0,0.0,false,3,0,0.004498923896095894,0,INTERFACE,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/misc/EqualityComparator.java,runtime/Java/src/org/antlr/v4/runtime/misc/EqualityComparator.java,org.antlr.v4.runtime.misc.EqualityComparator,EqualityComparator,9051,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,5,3,0.0,false,6,0,6.770847204815935E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/runtime/Java/src/org/antlr/v4/runtime/InputMismatchException.java,runtime/Java/src/org/antlr/v4/runtime/InputMismatchException.java,org.antlr.v4.runtime.InputMismatchException,InputMismatchException,2908,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,0,10,0.0,false,152,0,4.968051566365362E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool-testsuite/test/org/antlr/v4/test/tool/TestActionTranslation.java,tool-testsuite/test/org/antlr/v4/test/tool/TestActionTranslation.java,org.antlr.v4.test.tool.TestActionTranslation,TestActionTranslation,1888,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,CONCRETE_CLASS,1,7,0.0,false,89,0,5.658456465654826E-4,0,CONCRETE_CLASS,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/codegen/model/ElementFrequenciesVisitor.java,tool/src/org/antlr/v4/codegen/model/ElementFrequenciesVisitor.java,org.antlr.v4.codegen.model.ElementFrequenciesVisitor,ElementFrequenciesVisitor,865,unit
antlr,832b202476a199028f50eb5517349090ed627166,1,2023-07-24T21:10:08.000,0.0,false,INTERFACE,15,14,0.0,false,15,0,0.014388418499700958,0,INTERFACE,/workspaces/my_arcan/temp/antlr4/tool/src/org/antlr/v4/tool/ast/GrammarASTVisitor.java,tool/src/org/antlr/v4/tool/ast/GrammarASTVisitor.java,org.antlr.v4.tool.ast.GrammarASTVisitor,GrammarASTVisitor,7009,unit
